Date,Open,High,Low,Close,Adj Close,Volume
1994-04-18,6.953000,7.175000,6.856000,6.912000,6.912000,0
1994-04-25,6.936000,7.092000,6.779000,7.035000,7.035000,0
1994-05-02,7.050000,7.338000,7.050000,7.334000,7.334000,0
1994-05-09,7.363000,7.485000,7.232000,7.277000,7.277000,0
1994-05-16,7.268000,7.281000,6.929000,7.012000,7.012000,0
1994-05-23,7.051000,7.218000,7.051000,7.107000,7.107000,0
1994-05-30,7.147000,7.240000,6.945000,6.963000,6.963000,0
1994-06-06,6.910000,7.027000,6.863000,7.014000,7.014000,0
1994-06-13,7.045000,7.137000,6.944000,7.119000,7.119000,0
1994-06-20,7.177000,7.235000,7.049000,7.199000,7.199000,0
1994-06-27,7.248000,7.338000,7.146000,7.320000,7.320000,0
1994-07-04,7.329000,7.420000,7.257000,7.402000,7.402000,0
1994-07-11,7.420000,7.470000,7.158000,7.230000,7.230000,0
1994-07-18,7.234000,7.288000,7.109000,7.270000,7.270000,0
1994-07-25,7.288000,7.370000,7.086000,7.095000,7.095000,0
1994-08-01,7.176000,7.266000,7.033000,7.257000,7.257000,0
1994-08-08,7.270000,7.384000,7.239000,7.268000,7.268000,0
1994-08-15,7.286000,7.299000,7.095000,7.263000,7.263000,0
1994-08-22,7.285000,7.312000,7.178000,7.232000,7.232000,0
1994-08-29,7.209000,7.240000,7.072000,7.196000,7.196000,0
1994-09-05,7.231000,7.438000,7.218000,7.429000,7.429000,0
1994-09-12,7.420000,7.525000,7.329000,7.507000,7.507000,0
1994-09-19,7.488000,7.571000,7.470000,7.553000,7.553000,0
1994-09-26,7.557000,7.650000,7.521000,7.599000,7.599000,0
1994-10-03,7.604000,7.824000,7.585000,7.683000,7.683000,0
1994-10-10,7.665000,7.683000,7.553000,7.590000,7.590000,0
1994-10-17,7.632000,7.821000,7.577000,7.783000,7.783000,0
1994-10-24,7.783000,7.902000,7.783000,7.793000,7.793000,0
1994-10-31,7.812000,8.018000,7.793000,8.014000,8.014000,0
1994-11-07,8.028000,8.038000,7.861000,7.981000,7.981000,0
1994-11-14,7.976000,8.162000,7.829000,8.004000,8.004000,0
1994-11-21,8.008000,8.027000,7.783000,7.788000,7.788000,0
1994-11-28,7.801000,7.989000,7.792000,7.792000,7.792000,0
1994-12-05,7.805000,7.875000,7.719000,7.778000,7.778000,0
1994-12-12,7.828000,7.910000,7.736000,7.800000,7.800000,0
1994-12-19,7.800000,7.850000,7.763000,7.827000,7.827000,0
1994-12-26,7.799000,7.831000,7.717000,7.827000,7.827000,0
1995-01-02,7.822000,7.928000,7.808000,7.850000,7.850000,0
1995-01-09,7.873000,7.896000,7.644000,7.680000,7.680000,0
1995-01-16,7.680000,7.808000,7.675000,7.808000,7.808000,0
1995-01-23,7.808000,7.891000,7.616000,7.616000,7.616000,0
1995-01-30,7.620000,7.684000,7.435000,7.457000,7.457000,0
1995-02-06,7.502000,7.636000,7.466000,7.618000,7.618000,0
1995-02-13,7.613000,7.636000,7.357000,7.419000,7.419000,0
1995-02-20,7.414000,7.450000,7.206000,7.325000,7.325000,0
1995-02-27,7.272000,7.387000,7.170000,7.356000,7.356000,0
1995-03-06,7.418000,7.454000,7.191000,7.218000,7.218000,0
1995-03-13,7.213000,7.213000,6.995000,7.103000,7.103000,0
1995-03-20,7.081000,7.221000,7.076000,7.085000,7.085000,0
1995-03-27,7.085000,7.274000,7.032000,7.189000,7.189000,0
1995-04-03,7.203000,7.203000,7.009000,7.092000,7.092000,0
1995-04-10,7.131000,7.136000,6.991000,7.000000,7.000000,0
1995-04-17,6.952000,7.078000,6.930000,6.994000,6.994000,0
1995-04-24,7.012000,7.103000,6.964000,7.046000,7.046000,0
1995-05-01,7.059000,7.072000,6.657000,6.666000,6.666000,0
1995-05-08,6.704000,6.770000,6.451000,6.665000,6.665000,0
1995-05-15,6.621000,6.638000,6.474000,6.599000,6.599000,0
1995-05-22,6.617000,6.630000,6.299000,6.388000,6.388000,0
1995-05-29,6.345000,6.350000,5.842000,6.080000,6.080000,0
1995-06-05,6.006000,6.387000,5.973000,6.379000,6.379000,0
1995-06-12,6.323000,6.400000,6.091000,6.196000,6.196000,0
1995-06-19,6.166000,6.166000,5.991000,6.045000,6.045000,0
1995-06-26,6.086000,6.275000,6.061000,6.203000,6.203000,0
1995-07-03,6.199000,6.228000,5.956000,6.018000,6.018000,0
1995-07-10,6.031000,6.177000,6.014000,6.135000,6.135000,0
1995-07-17,6.143000,6.507000,6.143000,6.494000,6.494000,0
1995-07-24,6.498000,6.520000,6.390000,6.472000,6.472000,0
1995-07-31,6.459000,6.573000,6.394000,6.472000,6.472000,0
1995-08-07,6.472000,6.621000,6.351000,6.586000,6.586000,0
1995-08-14,6.599000,6.665000,6.526000,6.560000,6.560000,0
1995-08-21,6.526000,6.582000,6.371000,6.380000,6.380000,0
1995-08-28,6.367000,6.388000,6.189000,6.210000,6.210000,0
1995-09-04,6.247000,6.251000,6.142000,6.234000,6.234000,0
1995-09-11,6.218000,6.239000,6.054000,6.104000,6.104000,0
1995-09-18,6.137000,6.284000,6.095000,6.233000,6.233000,0
1995-09-25,6.242000,6.331000,6.149000,6.157000,6.157000,0
1995-10-02,6.161000,6.174000,6.014000,6.060000,6.060000,0
1995-10-09,6.064000,6.106000,5.930000,5.939000,5.939000,0
1995-10-16,5.963000,6.042000,5.909000,6.017000,6.017000,0
1995-10-23,6.050000,6.142000,5.962000,6.024000,6.024000,0
1995-10-30,6.024000,6.053000,5.874000,5.915000,5.915000,0
1995-11-06,5.915000,6.015000,5.898000,5.985000,5.985000,0
1995-11-13,6.019000,6.031000,5.868000,5.897000,5.897000,0
1995-11-20,5.893000,5.943000,5.893000,5.896000,5.896000,0
1995-11-27,5.887000,5.904000,5.692000,5.704000,5.704000,0
1995-12-04,5.683000,5.741000,5.593000,5.728000,5.728000,0
1995-12-11,5.695000,5.753000,5.683000,5.740000,5.740000,0
1995-12-18,5.786000,5.908000,5.674000,5.690000,5.690000,0
1995-12-25,5.690000,5.703000,5.339000,5.575000,5.575000,0
1996-01-01,5.583000,5.715000,5.525000,5.677000,5.677000,0
1996-01-08,5.685000,5.806000,5.636000,5.752000,5.752000,0
1996-01-15,5.689000,5.693000,5.487000,5.515000,5.515000,0
1996-01-22,5.544000,5.785000,5.544000,5.626000,5.626000,0
1996-01-29,5.643000,5.697000,5.564000,5.642000,5.642000,0
1996-02-05,5.676000,5.705000,5.613000,5.650000,5.650000,0
1996-02-12,5.654000,5.754000,5.551000,5.750000,5.750000,0
1996-02-19,5.850000,6.008000,5.817000,5.965000,5.965000,0
1996-02-26,5.987000,6.194000,5.974000,5.978000,5.978000,0
1996-03-04,5.957000,6.434000,5.902000,6.412000,6.412000,0
1996-03-11,6.519000,6.519000,6.288000,6.453000,6.453000,0
1996-03-18,6.431000,6.449000,6.249000,6.311000,6.311000,0
1996-03-25,6.294000,6.428000,6.197000,6.334000,6.334000,0
1996-04-01,6.312000,6.339000,6.237000,6.326000,6.326000,0
1996-04-08,6.624000,6.731000,6.484000,6.498000,6.498000,0
1996-04-15,6.480000,6.585000,6.444000,6.513000,6.513000,0
1996-04-22,6.481000,6.605000,6.441000,6.519000,6.519000,0
1996-04-29,6.541000,6.900000,6.541000,6.876000,6.876000,0
1996-05-06,6.867000,6.886000,6.693000,6.740000,6.740000,0
1996-05-13,6.723000,6.745000,6.607000,6.645000,6.645000,0
1996-05-20,6.615000,6.688000,6.585000,6.640000,6.640000,0
1996-05-27,6.623000,6.874000,6.610000,6.844000,6.844000,0
1996-06-03,6.874000,6.967000,6.708000,6.918000,6.918000,0
1996-06-10,6.914000,7.056000,6.878000,6.936000,6.936000,0
1996-06-17,6.931000,6.989000,6.856000,6.944000,6.944000,0
1996-06-24,6.944000,6.944000,6.685000,6.711000,6.711000,0
1996-07-01,6.724000,7.047000,6.716000,7.047000,7.047000,0
1996-07-08,7.092000,7.096000,6.791000,6.834000,6.834000,0
1996-07-15,6.851000,6.921000,6.705000,6.773000,6.773000,0
1996-07-22,6.786000,6.890000,6.734000,6.837000,6.837000,0
1996-07-29,6.868000,6.925000,6.440000,6.494000,6.494000,0
1996-08-05,6.507000,6.561000,6.472000,6.489000,6.489000,0
1996-08-12,6.455000,6.702000,6.429000,6.543000,6.543000,0
1996-08-19,6.539000,6.714000,6.539000,6.701000,6.701000,0
1996-08-26,6.731000,6.981000,6.727000,6.936000,6.936000,0
1996-09-02,6.989000,7.065000,6.879000,6.923000,6.923000,0
1996-09-09,6.892000,6.963000,6.695000,6.721000,6.721000,0
1996-09-16,6.721000,6.865000,6.708000,6.826000,6.826000,0
1996-09-23,6.847000,6.856000,6.595000,6.668000,6.668000,0
1996-09-30,6.651000,6.707000,6.427000,6.461000,6.461000,0
1996-10-07,6.495000,6.617000,6.483000,6.547000,6.547000,0
1996-10-14,6.521000,6.599000,6.457000,6.483000,6.483000,0
1996-10-21,6.483000,6.608000,6.483000,6.530000,6.530000,0
1996-10-28,6.517000,6.560000,6.252000,6.362000,6.362000,0
1996-11-04,6.383000,6.383000,6.226000,6.255000,6.255000,0
1996-11-11,6.226000,6.226000,6.125000,6.167000,6.167000,0
1996-11-18,6.158000,6.200000,6.091000,6.128000,6.128000,0
1996-11-25,6.149000,6.149000,6.040000,6.040000,6.040000,0
1996-12-02,6.056000,6.339000,5.998000,6.241000,6.241000,0
1996-12-09,6.194000,6.395000,6.182000,6.313000,6.313000,0
1996-12-16,6.296000,6.459000,6.287000,6.334000,6.334000,0
1996-12-23,6.338000,6.351000,6.278000,6.282000,6.282000,0
1996-12-30,6.269000,6.538000,6.261000,6.498000,6.498000,0
1997-01-06,6.511000,6.652000,6.472000,6.608000,6.608000,0
1997-01-13,6.582000,6.621000,6.468000,6.529000,6.529000,0
1997-01-20,6.569000,6.644000,6.476000,6.613000,6.613000,0
1997-01-27,6.617000,6.765000,6.489000,6.503000,6.503000,0
1997-02-03,6.489000,6.511000,6.354000,6.393000,6.393000,0
1997-02-10,6.406000,6.433000,6.242000,6.263000,6.263000,0
1997-02-17,6.225000,6.370000,6.106000,6.348000,6.348000,0
1997-02-24,6.370000,6.583000,6.304000,6.535000,6.535000,0
1997-03-03,6.579000,6.685000,6.526000,6.552000,6.552000,0
1997-03-10,6.526000,6.716000,6.526000,6.685000,6.685000,0
1997-03-17,6.699000,6.784000,6.663000,6.730000,6.730000,0
1997-03-24,6.721000,6.893000,6.650000,6.884000,6.884000,0
1997-03-31,6.907000,6.948000,6.830000,6.908000,6.908000,0
1997-04-07,6.885000,6.986000,6.844000,6.963000,6.963000,0
1997-04-14,6.968000,6.977000,6.809000,6.823000,6.823000,0
1997-04-21,6.814000,6.942000,6.805000,6.928000,6.928000,0
1997-04-28,6.929000,6.947000,6.626000,6.666000,6.666000,0
1997-05-05,6.653000,6.791000,6.634000,6.651000,6.651000,0
1997-05-12,6.664000,6.742000,6.616000,6.690000,6.690000,0
1997-05-19,6.681000,6.751000,6.646000,6.729000,6.729000,0
1997-05-26,6.733000,6.812000,6.650000,6.663000,6.663000,0
1997-06-02,6.642000,6.685000,6.490000,6.490000,6.490000,0
